"UNITID","NUMBRANCH","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","ADM_RATE","ADM_RATE_ALL","SATVR25","SATVR75","SATMT25","SATMT75","SATVRMID","SATMTMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTCMMID","ACTENMID","ACTMTMID","SAT_AVG","SAT_AVG_ALL","CIP01BACHL","CIP03BACHL","CIP04BACHL","CIP05BACHL","CIP09BACHL","CIP10BACHL","CIP11BACHL","CIP12BACHL","CIP13BACHL","CIP14BACHL","CIP15BACHL","CIP16BACHL","CIP19BACHL","CIP22BACHL","CIP23BACHL","CIP24BACHL","CIP25BACHL","CIP26BACHL","CIP27BACHL","CIP29BACHL","CIP30BACHL","CIP31BACHL","CIP38BACHL","CIP39BACHL","CIP40BACHL","CIP41BACHL","CIP42BACHL","CIP43BACHL","CIP44BACHL","CIP45BACHL","CIP46BACHL","CIP47BACHL","CIP48BACHL","CIP49BACHL","CIP50BACHL","CIP51BACHL","CIP52BACHL","CIP54BACHL","DISTANCEONLY","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","COSTT4_A","TUITIONFEE_IN","TUITIONFEE_OUT","TUITFTE","INEXPFTE","AVGFACSAL","PFTFAC","UG25ABV","COMP_ORIG_YR2_RT","COMP_ORIG_YR3_RT","COMP_ORIG_YR4_RT","COMP_ORIG_YR6_RT","COMP_ORIG_YR8_RT","OPEFLAG","ADMCON7","UGDS_MEN","UGDS_WOMEN","MD_EARN_WNE_P6","PCT25_EARN_WNE_P6","PCT75_EARN_WNE_P6","COUNT_NWNE_1YR","COUNT_WNE_1YR","BOOKSUPPLY","ROOMBOARD_ON","OTHEREXPENSE_ON","ROOMBOARD_OFF","OTHEREXPENSE_OFF","C150_4","OVERALL_YR6_N","NPT4","NPT41","NPT42","NPT43","NPT44","NPT45","GPA_BOTTOM_TEN_PERCENT","COST_INSTATE_ONCAMPUS","COST_INSTATE_OFFCAMPUS","COST_OUTSTATE_ONCAMPUS","COST_OUTSTATE_OFFCAMPUS","FINAID1","FINAID2","FINAID3","FINAID4","FINAID5","STABBR.AK","STABBR.AL","STABBR.AR","STABBR.AS","STABBR.AZ","STABBR.CA","STABBR.CO","STABBR.CT","STABBR.DC","STABBR.DE","STABBR.FL","STABBR.GA","STABBR.GU","STABBR.HI","STABBR.IA","STABBR.ID","STABBR.IL","STABBR.IN","STABBR.KS","STABBR.KY","STABBR.LA","STABBR.MA","STABBR.MD","STABBR.ME","STABBR.MH","STABBR.MI","STABBR.MN","STABBR.MO","STABBR.MP","STABBR.MS","STABBR.MT","STABBR.NC","STABBR.ND","STABBR.NE","STABBR.NH","STABBR.NJ","STABBR.NM","STABBR.NV","STABBR.NY","STABBR.OH","STABBR.OK","STABBR.OR","STABBR.PA","STABBR.PR","STABBR.RI","STABBR.SC","STABBR.SD","STABBR.TN","STABBR.TX","STABBR.UT","STABBR.VA","STABBR.VI","STABBR.VT","STABBR.WA","STABBR.WI","STABBR.WV","STABBR.WY","CONTROL.1","CONTROL.2","CONTROL.3","REGION.0","REGION.1","REGION.2","REGION.3","REGION.4","REGION.5","REGION.6","REGION.7","REGION.8","REGION.9","LOCALE..","LOCALE.1","LOCALE.2","LOCALE.3","LOCALE.4","CCBASIC..2","CCBASIC.1","CCBASIC.4","CCBASIC.5","CCBASIC.10","CCBASIC.14","CCBASIC.15","CCBASIC.16","CCBASIC.17","CCBASIC.18","CCBASIC.19","CCBASIC.20","CCBASIC.21","CCBASIC.22","CCBASIC.23","CCBASIC.24","CCBASIC.25","CCBASIC.26","CCBASIC.27","CCBASIC.28","CCBASIC.29","CCBASIC.30","CCBASIC.31","CCBASIC.32","CCBASIC.33","RELAFFIL..1","RELAFFIL.22","RELAFFIL.24","RELAFFIL.27","RELAFFIL.28","RELAFFIL.30","RELAFFIL.33","RELAFFIL.34","RELAFFIL.35","RELAFFIL.37","RELAFFIL.38","RELAFFIL.39","RELAFFIL.41","RELAFFIL.42","RELAFFIL.43","RELAFFIL.44","RELAFFIL.47","RELAFFIL.48","RELAFFIL.49","RELAFFIL.50","RELAFFIL.51","RELAFFIL.52","RELAFFIL.54","RELAFFIL.55","RELAFFIL.57","RELAFFIL.58","RELAFFIL.59","RELAFFIL.60","RELAFFIL.61","RELAFFIL.64","RELAFFIL.65","RELAFFIL.66","RELAFFIL.67","RELAFFIL.68","RELAFFIL.69","RELAFFIL.71","RELAFFIL.73","RELAFFIL.74","RELAFFIL.75","RELAFFIL.76","RELAFFIL.78","RELAFFIL.79","RELAFFIL.80","RELAFFIL.81","RELAFFIL.84","RELAFFIL.87","RELAFFIL.88","RELAFFIL.89","RELAFFIL.91","RELAFFIL.94","RELAFFIL.95","RELAFFIL.97","RELAFFIL.99","RELAFFIL.100","RELAFFIL.102","RELAFFIL.103","RELAFFIL.105","RELAFFIL.107","RELAFFIL.108","OPEFLAG.1","OPEFLAG.2","OPEFLAG.3","OPEFLAG.5","OPEFLAG.7","CLIMATE_ZONE.Af","CLIMATE_ZONE.Am","CLIMATE_ZONE.As","CLIMATE_ZONE.Aw","CLIMATE_ZONE.BSh","CLIMATE_ZONE.BSk","CLIMATE_ZONE.BWh","CLIMATE_ZONE.BWk","CLIMATE_ZONE.Cfa","CLIMATE_ZONE.Cfb","CLIMATE_ZONE.Csa","CLIMATE_ZONE.Csb","CLIMATE_ZONE.Dfa","CLIMATE_ZONE.Dfb","CLIMATE_ZONE.Dfc","CLIMATE_ZONE.Dwa","SELECT","TEACH_QUAL"
101116,0.916915267,0,0,0,0,0,0,0,0,0,0.520174234,0.453797915,-0.876303638,-0.873839633,-0.835382249,-0.907970011,-0.969737493,-0.854618495,-0.771676543,-1.000709904,-0.984720841,-1.045387868,-0.806024042,-1.209590494,-0.962813526,-0.952107607,-1.175231873,-0.889102963,-0.882308198,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,-0.531443407,-0.789196498,2.689329758,-0.750118756,-0.542400854,-0.108654415,0.094924095,-1.144947039,-0.523101607,-0.444917827,-0.321450844,-0.277995658,-0.556064033,-0.144982213,-0.327713779,-0.979987357,-1.891066882,1.531518786,-0.241418599,-1.091042269,-1.416301738,-1.764957191,-1.933331391,1,2,-1.253143108,1.282263444,-1.10654357,-1.148031812,-1.009519424,0.689277993,0.798987757,0.532585827,-0.594080117,1.080796488,-1.114085901,1.322589214,-1.994345064,1.645824723,0.130608037,0.620896255,0.548263531,0.288465163,0.305945923,-0.020051239,-0.947975649,-0.26005789,-0.319533776,-0.495612375,-0.577104232,-0.726371782,-0.683708263,-0.561300217,-0.618926232,-0.535859812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.7997223288,-0.95358089125
101189,-0.214625642,0,0,0,0,0,0,0,0,0,0.469301886,0.46857781,-0.141135204,-0.425944643,-0.026894041,-0.529885503,-0.262735346,-0.290849418,-0.541877547,-0.758404929,-0.530991217,-0.725118927,-0.780410818,-0.875122556,-0.576871756,-0.721873489,-0.925038917,-0.578538212,-0.628688121,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,1,1,0,1,1,0,1,0,0,2,2,0,1,0,0,0,0,1,1,2,1,0,-0.313748497,-0.24902594,1.582538247,-0.628738525,-0.584354379,-0.099020537,-0.023891562,-0.351838879,-0.259062905,-0.359189464,0.053403918,0.083718145,-0.157727565,-0.258170407,-0.426152325,-0.539907514,-0.433264352,0.711115049,0.310872683,-0.52228225,-0.832100268,-0.823086813,-0.793051476,1,1,-0.088794033,0.138391191,-0.567903449,-0.604079945,-0.523880208,-0.224974047,-0.318530475,1.090022047,-0.842758542,0.791706704,-0.689860321,0.497906054,-0.918507522,-0.217266711,0.169488095,0.486535851,0.480871397,0.357780369,-0.049854266,-0.134986923,-0.534541286,0.015582687,0.033912126,-0.201563736,-0.196254905,-0.208981075,-0.202478143,-0.139725674,0.102216019,0.223671673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.5147522432,-0.49547224245
101365,0.916915267,0,0,0,0,0,0,0,0,0,0.465693187,0.716635625,-0.602218687,-0.58270789,-0.527880828,-0.73033499,-0.63092333,-0.605148627,-0.539879295,-0.644626941,-0.608371463,-0.732236014,-0.72064663,-0.791505571,-0.68952503,-0.618540066,-0.722708961,-0.650973139,-0.654553592,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,-0.490682404,-0.766626697,2.390225084,-0.661278757,-0.609826163,-0.090762928,0.022014487,-0.086363344,-0.523101607,-0.340724893,-0.206315556,-0.470190265,-0.767717889,-0.026111416,-0.632697488,-0.511817312,-0.138423791,1.988951149,0.588569862,-0.475056345,-0.786356789,-0.838285107,-0.83573139,1,2,-1.141500411,1.172584151,-0.774196137,-0.857023702,-0.658411393,0.220780679,0.282783683,0.175591284,-0.173421503,1.21156574,-0.028981266,1.044251852,-1.151056516,0.291890022,0.870151374,1.481638511,0.52025486,1.397123901,0.867477732,0.398591064,-0.907780642,-0.356446923,-0.322597927,-0.598438542,-0.580405954,-1.07171256,-0.531860955,-1.056239527,-0.816743904,-0.74446909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8504371369,-0.48602832785
101435,-0.214625642,0,0,0,0,0,0,0,0,0,-0.512264292,-0.517439055,0.436020754,-0.319640453,0.061536198,-0.27449969,0.102745374,-0.115001296,-0.841615367,-0.442354961,-0.00339863,-0.458228143,-0.780410818,-0.553518769,-0.576871756,-0.178013367,-0.598700278,-0.481527149,-0.534288588,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,-0.433305451,0.611635785,0.252199863,-0.514072944,-0.557384256,-0.067366368,-0.121104371,0.272028628,-0.523101607,-0.274779999,0.208753036,0.431362264,0.225114697,-0.126890657,-0.36726498,-0.286346618,-0.583782464,-0.460603175,-0.235165935,0.225424001,0.352650372,0.028954715,-0.217894168,1,1,0.307748189,-0.251177242,-0.2460931,-0.157949369,-0.346223218,-0.343235504,-0.421575634,-1.697159053,-0.174971428,-1.802648046,-0.768015365,-1.548852086,-0.128222954,-0.311369466,0.260051613,0.489800195,0.37558362,0.51584333,0.283966019,-0.042422009,-0.103880492,0.160232714,0.006278846,-0.047253569,-0.226030653,-0.027514752,0.039704325,-0.039286843,0.100240493,0.40196411,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0825153721,-0.3511915854
101453,-0.214625642,0,0,0,0,0,0,0,0,0,-2.355794047,-2.369327872,-1.129354462,-1.047469811,-1.220938095,-1.073800532,-1.070312372,-1.189902247,-5.637420493,-1.390504864,-4.751731907,-1.525791279,-5.262724949,-2.804745277,-3.706129348,-3.169244037,-4.188425306,-1.304439662,-1.305029304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.556367332,1.102152783,-0.471591761,-0.42058434,-0.409048577,-0.163705144,-0.121104371,-0.01999446,-0.313606111,-0.550429658,-0.789354222,-0.652413156,-0.968390415,-1.042949613,0.01277812,-0.999463231,1.369672926,1.421783254,0.650360322,-0.563866221,-0.591066807,-0.562996709,-0.405023041,1,1,2.827608128,-2.72672167,-0.580391845,-0.74815147,-0.382062657,-0.397817716,-0.46490895,-0.39647454,-1.561660225,-0.093472834,0.70536353,0.295676564,1.332012821,-0.377026712,-1.090296259,-0.736287454,-0.809563357,-0.858890712,-1.08307304,-1.091740662,-0.560380934,-0.899836547,-0.452888733,-1.178117269,-0.720798487,-0.51972208,-0.4875666,-0.478333225,-0.373213573,-0.301021878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3185317078,-0.3910324697
101480,-0.214625642,0,0,0,0,0,0,0,0,0,-0.744252097,-0.750478755,-0.525905843,-0.425944643,-0.911196441,-0.529885503,-0.46578019,-0.730469721,-0.541877547,-0.442354961,-0.530991217,-0.191337359,-0.780410818,-0.553518769,-0.576871756,-0.449943428,-0.598700278,-0.403918298,-0.458768962,0,0,0,0,1,0,1,0,1,0,1,1,2,0,1,2,0,1,1,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,1,1,1,1,0,0.311296817,0.662041673,0.330363105,-0.740305036,-0.560380936,-0.116912024,-0.110302948,-1.144947039,-0.291292981,0.287070502,-0.893972047,-0.680552522,-0.268293012,-0.689584423,-0.349950343,-0.064995821,0.240969318,-0.477887526,-0.342801332,-0.596281903,-0.282037236,-0.193023776,-0.324243475,1,1,-0.125657188,0.174606052,-0.475879583,-0.41273495,-0.571922829,-0.202231458,-0.018851673,-0.01741791,-0.818025686,-1.427598906,0.30020778,-0.614899766,-0.514531242,-0.043015601,-0.436148094,-0.383346569,-0.263701485,-0.238668625,-0.386834979,-0.602203663,0.326780303,-0.877184968,-0.659585664,-0.515699838,-0.262532216,-0.84046344,-0.913124307,-0.963263171,-0.947611541,-0.958317401,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4538898386,-0.09033968065
101587,-0.214625642,0,1,0,0,0,0,0,0,0,-1.768091609,-1.778960632,-1.295447121,-1.914203311,-1.441777881,-1.721685964,-1.582526833,-1.609710329,-0.541877547,-1.074454896,-0.79478751,-1.258900495,-0.140080228,-0.231914982,-0.889797516,-0.99380355,-0.272361639,-0.82106587,-0.864686952,0,0,0,0,2,0,0,0,2,0,2,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,2,0,0,1,0,0,0,0,0,1,2,1,0,-0.273896179,-0.255044553,1.38765123,-0.689686896,-0.615819523,-0.096268001,-0.110302948,-0.388341765,-0.023535424,0.139353939,-0.729837753,-0.689431449,-0.324703955,-0.531979141,-0.281834385,-0.360130217,-0.576857902,0.044260664,-1.053339682,-1.703317793,-1.788913655,-1.26773307,-0.677576589,1,1,-0.182005153,0.229963054,-0.444892751,-0.310002129,-0.423944448,-0.37052661,-0.466576369,-0.024850393,-0.979613679,0.160003174,-1.002480498,-0.206091766,-0.815364642,-0.264139186,-0.441433903,-0.179520922,-0.104178568,-0.102485184,-0.810595799,-0.855302273,-0.534541286,-0.792610867,-0.890339804,-0.466189257,-0.554614785,-0.76075257,-0.806871787,-0.839446993,-0.464348439,-0.428357026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1595092894,-0.37306541175
101675,-0.214625642,1,0,0,0,0,0,0,0,0,-0.576148578,-0.578799271,-1.266332809,-1.582817714,-1.289088334,-1.374020744,-1.493187101,-1.371143044,-1.111379406,-1.495854853,-1.176412814,-1.337188458,-0.910611371,-1.711292402,-1.296601003,-1.262107877,-1.303591738,-1.363357714,-1.405029875,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,-0.375539061,-1.8183794,4.115548386,-0.717578524,-0.651779688,-0.154071266,-0.121104371,-0.597403748,-0.523101607,-0.50558713,-0.690056996,-0.588758083,-0.898290417,-1.008969961,-0.64860586,-0.951148082,0.083526644,-0.509240535,-0.954161131,-1.463840557,-2.160453093,-1.518867884,-1.663729171,1,1,0.384107581,-0.32619374,-1.1122414,-1.097688637,-1.181074823,-0.361429575,-0.479293967,-1.79006509,-1.033036648,-0.374759689,0.137020048,-0.484972755,-1.294310516,-0.255194057,-0.583680882,-0.232272723,-0.277492327,-0.312528582,-0.964403331,-0.733090233,-1.395862876,-0.811753913,-0.65262858,-1.084152227,-0.936024597,-0.684326488,-0.663980467,-0.66986604,-0.315278523,-0.478595303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8034642319,-0.7203113176
101693,-0.214625642,0,0,0,0,0,0,0,0,0,-1.214929576,-1.223290413,0.628406074,-0.425944643,-0.557475481,-0.529885503,0.143354343,-0.5546216,0.057598094,0.505794941,-0.00339863,0.609334994,-0.460245523,0.089688805,0.361905521,0.365846755,-0.272361639,0.391572421,0.315307203,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,2,0,1,1,0,1,1,2,1,0,0,2,0,0,1,0,0,0,0,1,1,2,1,0,-0.40929021,0.581918882,0.120364527,-0.705698757,-0.373088412,0.101914624,-0.007689427,-0.308699104,-0.086755959,0.036479903,0.163961016,0.189582268,-0.041144951,-0.421342321,-0.289217276,-0.842907168,1.369672926,-0.61977999,-0.423862609,-0.440891042,-0.402248996,-0.908927955,-0.677837265,1,1,-0.400024383,0.444148089,-0.554400371,-0.476175536,-0.504153707,-0.343235504,-0.433967141,1.090022047,-0.257414282,1.14927474,-0.439764179,0.497906054,0.133454353,-0.308685927,-0.252554347,-0.308919523,-0.389145108,-0.008867356,-0.044060146,-0.343834453,0.326780303,0.247946028,0.186707907,0.046317489,-0.031612536,0.366148916,0.409243262,0.206898708,0.245688611,0.6179887,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.595733336,-0.3725976809
101709,-0.214625642,0,0,0,0,0,0,0,0,0,-0.826221121,-0.832819449,0.243635435,0.2118805,0.149966438,0.32140054,0.244876765,0.236694947,0.057598094,-0.126304994,0.260397663,0.34244421,-0.460245523,-0.231914982,0.048979762,0.365846755,-0.272361639,0.090838125,0.022668653,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,-0.278439602,0.616525909,0.111506027,-0.5032262,-0.533410813,-0.126545902,-0.072497966,0.212296632,-0.157414203,-0.322260323,-0.53872926,-0.503793587,0.174570493,-0.630322981,0.117456966,0.117403229,0.28871235,-0.741574371,-0.552655881,-0.319546653,0.091278156,-0.098736358,-0.423666384,1,1,-0.431094757,0.474672044,-0.625115912,-0.519663035,-0.845724299,-0.270459223,-0.347552688,-0.359312125,-0.221139426,-0.098240408,-0.186541835,-0.382770755,0.143482133,-0.261813452,-0.333251023,-0.225482887,-0.18904529,-0.21997158,-0.25343855,-0.569701629,-0.103880492,-0.514821262,-0.576750845,0.087554419,0.057924888,-0.509575732,-0.533619617,-0.53675984,-0.558350562,-0.37619473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1771294903,0.1431130314
101879,-0.214625642,0,0,0,0,0,0,0,0,0,1.008029122,1.009747781,0.243635435,-0.000727881,-0.115324281,-0.529885503,0.143354343,-0.326019042,0.057598094,0.189744974,0.260397663,0.34244421,-0.460245523,-0.231914982,0.048979762,0.365846755,-0.272361639,0.216952507,0.145388045,0,0,0,0,1,0,1,2,1,0,1,2,1,0,1,0,0,1,1,0,2,1,0,0,1,0,1,2,1,2,0,0,0,0,1,2,2,2,0,0.151627921,0.833572157,-0.046383723,-0.60187992,-0.545397534,-0.08112905,-0.10220188,-0.116229342,-0.009899623,-0.47393358,-0.777537542,-0.714702239,-0.314926058,-0.647022879,-0.31031125,0.33463413,1.369672926,-0.469446331,-0.634505681,-0.665456383,-0.041373195,-0.184716253,-0.081333867,1,1,-0.220448158,0.267729981,-0.342409853,-0.306318482,-0.521392181,-0.193134423,-0.147658122,0.532585827,-0.874086827,-0.400186749,-0.805529786,-0.589349266,-0.168334074,-0.138370674,-0.604001879,-0.48362722,-0.469370681,-0.502018491,-0.714466092,-0.832243397,-0.103880492,-0.820617575,-0.899767629,-0.463234381,-0.529743278,-0.647025888,-0.661562307,-0.668723824,-0.587901141,-0.533216067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3756406787,0.3286536044
