UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPLCN,APPLCNM,APPLCNW,ADMSSN,ADMSSNM,ADMSSNW,ENRLT,ENRLM,ENRLW,ENRLFT,ENRLFTM,ENRLFTW,ENRLPT,ENRLPTM,ENRLPTW,SATNUM,SATPCT,ACTNUM,ACTPCT,SATVR25,SATVR75,SATMT25,SATMT75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75
243568,1,3,1,1,1,2,2,3,3,20,6,14,20,6,14,20,6,14,20,6,14,,,,,,,,,,,,,,,,,
243586,1,3,1,3,2,2,2,2,3,327,112,215,320,108,212,150,54,96,149,54,95,1,0,1,,,,,,,,,,,,,,
243638,1,3,3,3,3,3,2,2,1,1473,695,778,1180,529,651,665,288,377,534,225,309,131,63,68,,,,,,,,,,,,,,
243665,1,1,1,2,3,3,5,1,3,914,352,562,899,349,550,382,139,243,340,124,216,42,15,27,173,45,26,7,420,530,372,497,14,20,14,21,15,17
243744,2,3,1,2,1,3,1,2,3,47498,24902,22596,2062,987,1075,1698,824,874,1698,824,874,,,,1140,67,846,50,700,770,740,800,32,35,34,36,30,35
243780,1,2,1,1,1,3,1,3,3,55311,33896,21415,33093,18865,14228,8195,4734,3461,8140,4711,3429,55,23,32,6678,81,4077,50,590,690,600,750,25,32,24,34,26,33
243799,3,3,1,3,1,1,3,1,1,17,2,15,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,
243832,1,3,1,3,3,2,3,3,1,332,105,227,234,70,164,140,32,108,88,17,71,52,15,37,,,,,,,,,,,,,,
244437,1,3,1,2,3,3,3,1,1,11615,4399,7216,8051,3046,5005,3929,1648,2281,2962,1265,1697,967,383,584,,,,,,,,,,,,,,
245652,2,2,1,2,1,3,5,1,3,422,212,210,280,135,145,75,38,37,75,38,37,,,,39,52,24,32,650,750,620,710,26,31,25,34,22,28
245777,3,3,2,1,1,3,3,3,3,31,31,0,25,25,,19,19,,19,19,,,,,,,,,,,,,,,,,,
246071,5,3,1,3,1,3,3,2,1,8,0,8,6,,6,6,,6,6,,6,,,,,,,,,,,,,,,,,
247065,2,3,1,3,3,3,5,3,5,83,9,74,72,8,64,42,5,37,34,4,30,8,1,7,0,0,10,24,,,,,18,22,16,19,16,18
247649,2,3,1,2,1,2,5,1,1,419,263,156,197,150,47,95,69,26,81,60,21,14,9,5,,,,,,,,,,,,,,
247773,3,3,2,1,1,3,3,3,3,25,25,0,23,23,,20,20,,20,20,,,,,,,,,,,,,,,,,,
248633,1,5,1,3,3,1,3,1,1,38,1,37,18,1,17,14,1,13,14,1,13,,,,,,,,,,,,,,,,,
248934,3,3,2,3,3,3,3,3,1,5701,2075,3626,4208,1648,2560,1385,569,816,1385,569,816,,,,,,,,,,,,,,,,,
249566,3,3,1,3,3,3,3,3,3,513,463,50,350,318,32,330,301,29,330,301,29,,,,,,,,,,,,,,,,,
250027,3,3,1,3,3,3,3,3,1,117,35,82,107,33,74,86,28,58,78,28,50,8,0,8,,,,,,,,,,,,,,
260336,3,3,3,3,1,1,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
260363,1,3,1,3,1,3,3,3,1,6,0,6,6,,6,6,,6,6,,6,,,,,,,,,,,,,,,,,
260813,3,3,1,3,3,3,2,1,1,8,0,8,1,,1,1,,1,1,,1,,,,,,,,,,,,,,,,,
260992,3,3,3,3,2,3,2,1,1,193,8,185,193,8,185,152,7,145,117,5,112,35,2,33,,,,,,,,,,,,,,
262086,1,3,1,3,3,1,3,3,3,84,37,47,75,33,42,49,21,28,9,5,4,40,16,24,,,,,,,,,,,,,,
262129,1,2,1,1,1,3,1,1,3,1226,356,870,896,259,637,147,46,101,147,46,101,,,,124,84,68,46,620,700,560,660,25,31,25,33,23,28
262165,5,3,3,3,1,3,1,1,3,19,9,10,9,5,4,9,5,4,9,5,4,0,0,0,3,33,6,67,500,590,515,555,19,21,19,21,17,19
262466,5,3,3,2,3,3,3,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
363439,3,3,1,3,3,3,3,5,1,89,24,65,84,23,61,48,15,33,25,7,18,23,8,15,,,,,,,,,,,,,,
363934,5,3,1,2,2,2,2,1,3,756,555,201,661,482,179,132,107,25,132,107,25,,,,,,,,,,,,,,,,,
365383,5,5,5,5,1,1,3,5,1,191,12,179,95,7,88,18,3,15,18,3,15,,,,,,,,,,,,,,,,,
365763,3,3,3,3,1,3,3,3,1,8,4,4,8,4,4,6,2,4,6,2,4,,,,,,,,,,,,,,,,,
366711,1,3,1,1,3,3,1,3,3,17349,6383,10966,10699,3947,6752,2245,876,1369,2131,811,1320,114,65,49,2118,94,610,27,480,570,470,570,17,22,15,22,16,22
367884,2,3,2,2,2,3,2,2,1,214,84,130,131,52,79,72,27,45,33,10,23,39,17,22,,,,,,,,,,,,,,
368407,3,3,1,3,2,1,3,3,3,19,2,17,19,2,17,18,1,17,9,0,9,9,1,8,,,,,,,,,,,,,,
368452,2,3,1,2,2,1,2,2,3,227,94,133,114,46,68,56,24,32,56,24,32,,,,,,,,,,,,,,,,,
368647,1,3,1,2,1,1,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
369668,3,3,1,3,3,3,3,3,1,176,117,59,158,105,53,126,84,42,122,83,39,4,1,3,,,,,,,,,,,,,,
373711,3,3,1,3,1,3,3,3,1,46,1,45,28,0,28,20,,20,15,,15,5,,5,,,,,,,,,,,,,,
375966,3,3,1,3,1,3,3,3,1,12,2,10,11,1,10,11,1,10,2,0,2,9,1,8,,,,,,,,,,,,,,
376321,1,3,1,2,3,3,3,3,3,458,91,367,447,90,357,320,65,255,273,50,223,47,15,32,,,,,,,,,,,,,,
377218,3,3,1,3,3,3,3,3,1,27,27,0,22,22,,19,19,,19,19,,,,,,,,,,,,,,,,,,
377546,1,3,1,5,5,1,3,1,3,57,19,38,42,16,26,23,8,15,23,8,15,,,,,,,,,,,,,,,,,
377555,1,3,1,1,3,2,1,1,3,4242,1998,2244,3145,1425,1720,829,426,403,794,402,392,35,24,11,689,83,207,25,500,620,520,640,19,28,17,26,19,28
377564,1,3,1,1,3,2,1,1,3,2026,886,1140,1769,752,1017,655,301,354,612,284,328,43,17,26,580,89,80,12,490,600,490,590,16,24,15,22,17,24
379621,3,3,1,3,1,1,3,3,1,10,0,10,9,,9,9,,9,9,,9,0,,0,,,,,,,,,,,,,,
382416,3,3,3,3,1,3,3,3,1,11,4,7,9,2,7,9,2,7,9,2,7,,,,,,,,,,,,,,,,,
383525,1,5,5,1,1,1,3,2,1,148,18,130,40,4,36,23,3,20,23,3,20,,,,,,,,,,,,,,,,,
384254,1,3,1,2,1,3,3,1,1,286,181,105,145,92,53,98,62,36,98,62,36,0,0,0,,,,,,,,,,,,,,
384421,3,3,2,1,1,3,3,3,3,30,30,0,26,26,,23,23,,23,23,,,,,,,,,,,,,,,,,,
385619,3,3,1,2,3,3,2,2,1,1500,828,672,1124,633,491,620,365,255,620,365,255,,,,,,,,,,,,,,,,,
386153,3,3,2,1,1,3,3,3,3,627,0,627,523,,523,409,,409,409,,409,,,,,,,,,,,,,,,,,
386472,5,3,1,3,3,3,2,2,1,33,9,24,25,4,21,17,1,16,13,0,13,4,1,3,,,,,,,,,,,,,,
392354,3,3,1,3,1,1,3,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
392840,1,3,1,3,1,1,1,1,3,165,41,124,96,25,71,34,9,25,34,9,25,0,0,0,5,15,28,82,470,635,435,560,19,25,19,28,16,23
399911,1,2,1,1,1,5,1,1,3,504,154,350,202,71,131,108,38,70,108,38,70,,,,88,82,27,25,590,680,650,750,26,32,25,34,25,32
405058,3,3,2,1,1,3,3,3,3,57,57,0,54,54,,48,48,,48,48,,,,,,,,,,,,,,,,,,
406422,2,3,1,3,1,3,3,3,1,107,11,96,67,7,60,53,5,48,53,5,48,,,,,,,,,,,,,,,,,
407009,2,2,1,2,3,3,1,1,3,3376,1313,2063,2760,1032,1728,789,263,526,785,261,524,4,2,2,302,38,558,71,530,640,510,630,19,25,18,24,18,25
408729,3,3,1,3,3,3,3,3,1,65,11,54,60,11,49,51,10,41,42,8,34,9,2,7,,,,,,,,,,,,,,
409698,1,3,1,1,3,3,1,3,3,12327,4451,7876,9280,3155,6125,1046,389,657,1036,385,651,10,4,6,966,92,363,35,485,600,470,570,17,23,15,23,16,22
410797,3,3,1,3,3,3,3,3,3,20,12,8,20,12,8,16,11,5,16,11,5,,,,,,,,,,,,,,,,,
414124,3,3,1,3,3,3,3,3,3,208,152,56,206,150,56,158,122,36,158,122,36,0,0,0,,,,,,,,,,,,,,
414823,1,2,1,2,3,3,2,1,3,4320,1416,2877,3794,1220,2555,376,146,230,299,121,178,77,25,52,,,,,,,,,,,,,,
414878,1,3,3,3,3,3,3,1,3,29,12,17,7,2,5,1,0,1,0,,0,1,,1,,,,,,,,,,,,,,
417628,1,3,1,3,1,3,3,3,1,22,6,16,14,4,10,13,3,10,9,1,8,4,2,2,,,,,,,,,,,,,,
417646,3,3,1,3,1,3,3,2,1,13,0,13,10,,10,10,,10,10,,10,,,,,,,,,,,,,,,,,
417655,2,2,1,2,1,2,3,3,1,26,1,25,26,1,25,21,0,21,21,,21,,,,,,,,,,,,,,,,,
417682,3,3,3,3,1,3,3,3,1,1,0,1,1,,1,1,,1,1,,1,,,,,,,,,,,,,,,,,
417716,3,3,3,3,3,3,3,3,1,15,2,13,8,1,7,8,1,7,8,1,7,,,,,,,,,,,,,,,,,
417734,1,3,1,3,3,3,5,3,5,30,4,26,15,2,13,15,2,13,8,0,8,7,2,5,0,0,15,100,,,,,21,23,19,24,19,24
417752,1,3,1,3,1,3,2,1,3,4,1,3,3,1,2,3,1,2,3,1,2,0,0,0,,,,,,,,,,,,,,
417868,1,3,1,3,1,3,3,3,1,165,27,138,46,14,32,46,14,32,33,7,26,13,7,6,,,,,,,,,,,,,,
417910,1,3,1,3,1,3,3,3,3,103,8,95,69,6,63,31,4,27,31,4,27,,,,,,,,,,,,,,,,,
417992,3,3,1,3,1,1,3,3,1,15,3,12,15,3,12,9,3,6,6,2,4,3,1,2,,,,,,,,,,,,,,
418010,3,3,3,3,1,1,3,3,3,13,1,12,5,1,4,5,1,4,3,1,2,2,0,2,,,,,,,,,,,,,,
418029,5,3,1,2,1,1,3,3,2,8,0,8,8,,8,6,,6,6,,6,,,,,,,,,,,,,,,,,
418056,3,3,1,3,1,3,3,3,1,17,2,15,9,1,8,9,1,8,9,1,8,,,,,,,,,,,,,,,,,
418065,3,3,1,2,1,3,3,3,1,108,11,97,90,7,83,78,4,74,58,3,55,20,1,19,,,,,,,,,,,,,,
418269,3,3,1,3,3,3,3,3,3,23,14,9,23,14,9,18,11,7,18,11,7,,,,,,,,,,,,,,,,,
418427,2,2,1,3,1,3,3,3,1,24,1,23,8,0,8,6,,6,6,,6,0,,0,,,,,,,,,,,,,,
418445,3,3,1,3,1,1,3,3,1,17,1,16,15,1,14,11,1,10,11,1,10,,,,,,,,,,,,,,,,,
418481,2,2,1,3,1,3,3,3,1,40,3,37,27,2,25,22,2,20,22,2,20,,,,,,,,,,,,,,,,,
418524,3,3,1,3,1,3,3,3,1,83,7,76,44,6,38,33,4,29,33,4,29,,,,,,,,,,,,,,,,,
418588,2,2,1,3,1,3,2,3,1,27,0,27,18,,18,17,,17,17,,17,,,,,,,,,,,,,,,,,
419031,1,3,1,3,1,1,3,3,1,12,3,9,9,1,8,9,1,8,9,1,8,,,,,,,,,,,,,,,,,
419217,1,3,1,2,1,3,3,3,1,3,1,2,2,1,1,2,1,1,2,1,1,,,,,,,,,,,,,,,,,
419253,3,3,1,3,3,3,3,3,3,29,20,9,29,20,9,23,15,8,23,15,8,,,,,,,,,,,,,,,,,
420325,3,3,2,1,1,1,3,3,3,57,57,0,36,36,,24,24,,24,24,,,,,,,,,,,,,,,,,,
420574,2,2,1,2,3,3,1,1,3,3328,1951,1377,2786,1628,1158,659,448,211,656,445,211,3,3,0,368,56,408,62,550,640,570,660,21,27,19,26,21,27
421832,5,5,1,3,5,3,3,1,1,121,68,53,121,68,53,77,46,31,77,46,31,,,,,,,,,,,,,,,,,
421841,1,2,1,3,1,1,2,5,3,310,123,187,286,113,173,112,43,69,112,43,69,,,,,,,,,,,,,,,,,
422695,3,3,1,3,3,3,3,5,1,29,7,22,19,6,13,10,3,7,10,3,7,,,,,,,,,,,,,,,,,
426314,2,2,1,2,1,2,2,1,3,1636,1446,190,1014,922,92,470,424,46,101,84,17,369,340,29,,,,,,,,,,,,,,
427308,3,3,2,3,3,1,3,2,3,97,9,88,87,6,81,49,5,44,49,5,44,,,,,,,,,,,,,,,,,
428019,5,3,5,3,1,1,3,3,1,39,18,21,33,16,17,32,15,17,29,12,17,3,3,0,,,,,,,,,,,,,,
430485,1,3,1,3,1,1,3,3,3,27,14,13,26,13,13,11,5,6,11,5,6,,,,,,,,,,,,,,,,,
430670,1,3,1,3,3,3,3,3,3,27,8,19,22,7,15,17,6,11,17,6,11,,,,,,,,,,,,,,,,,
430883,5,5,1,5,1,1,3,5,1,13,0,13,8,,8,6,,6,6,,6,,,,,,,,,,,,,,,,,
430971,3,3,1,3,1,3,3,3,1,19,3,16,19,3,16,19,3,16,19,3,16,,,,,,,,,,,,,,,,,
431105,1,3,1,3,1,3,3,3,1,77,5,72,39,4,35,25,2,23,6,1,5,19,1,18,,,,,,,,,,,,,,
431266,1,3,1,3,1,3,3,3,1,127,1,126,61,0,61,49,,49,,,,49,,49,,,,,,,,,,,,,,
431600,3,3,1,3,1,3,3,3,1,3,0,3,2,,2,1,,1,1,,1,,,,,,,,,,,,,,,,,
431983,3,3,2,1,1,3,3,3,3,8,8,0,3,3,,2,2,,2,2,,,,,,,,,,,,,,,,,,
432524,1,3,1,3,2,1,2,1,3,196,66,130,140,44,96,67,22,45,66,21,45,1,1,0,,,,,,,,,,,,,,
433040,3,3,1,3,1,3,3,3,1,41,5,36,38,3,35,37,3,34,37,3,34,,,,,,,,,,,,,,,,,
433174,1,3,1,3,3,3,1,1,3,51,11,40,18,4,14,8,0,8,0,,0,8,,8,5,63,6,75,460,620,510,630,21,23,20,22,18,26
433536,5,3,1,3,3,3,2,2,1,38,6,32,28,4,24,22,1,21,12,1,11,10,0,10,,,,,,,,,,,,,,
433660,1,2,1,1,3,3,1,1,3,13735,5343,8392,9157,3469,5688,2774,1147,1627,2706,1122,1584,68,25,43,2379,88,1348,50,540,620,520,590,21,25,20,25,19,25
434362,3,3,1,3,3,3,3,3,3,50,49,1,50,49,1,31,30,1,31,30,1,,,,,,,,,,,,,,,,,
436818,1,2,1,1,2,3,1,1,3,1292,595,697,1227,564,663,237,133,104,234,131,103,3,2,1,232,98,15,6,490,610,500,590,17,26,20,28,16,23
436827,1,2,1,1,2,3,1,1,3,894,410,484,842,379,463,196,97,99,195,97,98,1,0,1,192,98,17,9,510,610,500,590,20,24,16,23,17,22
436836,1,2,1,1,2,3,1,1,3,4373,2104,2269,3994,1926,2068,674,354,320,659,347,312,15,7,8,654,97,45,7,510,610,500,600,21,27,21,27,20,26
437237,3,3,1,3,1,2,3,1,3,101,92,9,34,31,3,20,20,0,20,20,,,,,,,,,,,,,,,,,,
437732,3,3,1,3,3,3,2,3,1,734,46,688,44,4,40,1,0,1,1,,1,,,,,,,,,,,,,,,,,
438337,1,3,3,3,3,3,3,3,3,255,80,175,240,75,165,187,54,133,151,43,108,36,11,25,,,,,,,,,,,,,,
439288,1,2,1,2,3,3,2,1,3,2705,814,1877,2378,683,1683,286,108,178,279,103,176,7,5,2,,,,,,,,,,,,,,
439455,3,3,1,3,3,3,3,3,1,53,8,45,37,5,32,23,2,21,2,1,1,21,1,20,,,,,,,,,,,,,,
439622,2,3,1,3,3,2,3,2,2,600,100,500,123,20,103,83,10,73,83,10,73,,,,,,,,,,,,,,,,,
439701,1,5,1,3,2,2,1,1,2,43,19,24,32,14,18,24,9,15,19,6,13,5,3,2,12,50,11,46,485,570,464,574,21,24,18,25,19,26
439862,3,3,1,2,1,3,3,3,3,17,8,9,13,6,7,8,5,3,8,5,3,0,0,0,,,,,,,,,,,,,,
440828,1,2,1,1,3,2,1,1,3,1450,598,852,1123,434,689,135,72,63,93,53,40,42,19,23,123,91,47,35,538,660,520,623,20,27,19,25,18,25
441487,3,3,2,3,3,3,3,3,1,12,1,11,10,1,9,9,1,8,8,1,7,1,0,1,,,,,,,,,,,,,,
441593,3,3,1,3,3,3,3,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
441609,3,3,3,1,1,3,3,3,3,25,25,0,11,11,,8,8,,8,8,,,,,,,,,,,,,,,,,,
441636,3,3,1,3,3,3,3,3,1,51,15,36,41,10,31,38,8,30,34,7,27,4,1,3,,,,,,,,,,,,,,
441742,3,3,1,3,2,3,3,3,1,298,32,266,293,31,262,207,22,185,185,20,165,22,2,20,,,,,,,,,,,,,,
441858,5,3,1,3,5,1,3,3,1,72,32,40,46,9,37,14,1,13,10,1,9,4,0,4,,,,,,,,,,,,,,
441900,1,3,1,2,3,3,2,3,3,1342,366,976,1138,297,841,513,118,395,416,91,325,97,27,70,,,,,,,,,,,,,,
441937,1,3,1,1,3,3,2,3,3,11894,4088,7806,10204,3382,6822,887,265,622,872,261,611,15,4,11,,,,,,,,,,,,,,
441982,1,2,1,1,1,3,1,2,3,905,668,237,142,65,77,85,37,48,85,37,48,,,,57,67,38,45,700,760,760,800,34,35,34,35,33,35
442213,3,3,1,5,1,3,3,3,3,10,0,10,8,,8,5,,5,,,,5,,5,,,,,,,,,,,,,,
442356,1,2,1,2,5,3,2,2,3,216,30,186,169,21,148,114,12,102,92,8,84,22,4,18,,,,,,,,,,,,,,
442426,3,3,2,3,2,3,3,3,1,61,4,57,61,4,57,31,3,28,19,3,16,12,0,12,,,,,,,,,,,,,,
443058,2,2,1,3,1,3,2,2,3,3,1,2,3,1,2,3,1,2,0,0,0,3,1,2,,,,,,,,,,,,,,
443410,1,2,1,2,2,1,1,1,3,997,737,260,334,238,96,186,122,64,185,122,63,1,0,1,139,76,60,33,560,700,568,700,25,30,23,32,25,29
443599,1,3,1,3,3,1,2,1,3,23,4,18,8,1,7,8,1,7,1,0,1,7,1,6,,,,,,,,,,,,,,
443632,3,3,1,3,3,3,3,3,3,14,9,5,14,9,5,11,7,4,11,7,4,,,,,,,,,,,,,,,,,
444413,3,3,2,2,1,3,3,3,3,77,77,0,60,60,,52,52,,52,52,,,,,,,,,,,,,,,,,,
444440,3,3,1,3,3,3,3,3,3,27,3,24,23,3,20,18,2,16,18,2,16,,,,,,,,,,,,,,,,,
445188,1,3,1,1,3,3,1,1,3,25424,11251,14173,18294,8008,10286,2105,998,1107,2101,995,1106,4,3,1,2020,96,987,47,500,590,500,590,19,25,17,22,18,24
445267,1,2,1,2,3,3,2,3,3,8,1,7,8,1,7,3,1,2,3,1,2,0,0,0,,,,,,,,,,,,,,
445692,1,2,1,2,3,3,2,3,3,1060,866,194,960,773,187,198,170,28,190,164,26,8,6,2,,,,,,,,,,,,,,
445708,1,2,1,2,3,3,2,1,3,3534,1158,2348,2988,923,2054,428,158,270,428,158,270,0,0,0,,,,,,,,,,,,,,
446048,1,3,1,2,2,3,1,1,3,1446,674,772,1227,544,683,321,158,163,321,158,163,,,,237,74,158,49,530,630,510,600,20,28,20,28,18,26
446233,1,1,1,2,1,3,2,1,3,108,59,49,68,37,31,61,37,24,52,32,20,9,5,4,,,,,,,,,,,,,,
446303,3,3,1,3,2,3,3,3,3,8,0,8,3,,3,3,,3,3,,3,0,,0,,,,,,,,,,,,,,
446385,1,3,1,3,5,1,3,1,3,246,129,117,174,87,87,63,38,25,63,38,25,,,,,,,,,,,,,,,,,
446561,5,3,1,5,5,1,3,3,1,210,60,150,133,28,105,106,17,89,106,17,89,,,,,,,,,,,,,,,,,
447263,3,3,3,3,3,3,3,1,1,95,13,82,95,13,82,59,6,53,59,6,53,0,0,0,,,,,,,,,,,,,,
447689,1,5,1,1,3,3,5,5,5,4853,2065,2788,4559,1909,2650,2800,1241,1559,2393,1031,1362,407,210,197,1876,67,625,22,460,560,450,540,16,21,14,21,16,21
447953,1,5,1,3,1,2,3,1,5,144,74,70,137,69,68,74,44,30,70,42,28,4,2,2,,,,,,,,,,,,,,
448840,1,2,1,2,3,3,1,2,3,3396,1159,2237,930,289,641,317,98,219,314,98,216,3,0,3,227,72,90,28,590,650,550,625,24,29,23,29,21,26
448886,2,2,1,2,3,3,1,1,3,7752,2027,5725,6345,1623,4722,1676,420,1256,1664,415,1249,12,5,7,884,53,1081,64,550,640,530,630,20,26,19,26,18,26
449384,3,3,1,3,3,1,3,1,3,28,18,10,12,7,5,11,7,4,11,7,4,,,,,,,,,,,,,,,,,
449506,3,3,1,3,1,3,3,3,1,6,1,5,5,1,4,3,1,2,3,1,2,,,,,,,,,,,,,,,,,
449612,3,3,2,3,1,2,2,3,1,68,30,38,34,14,20,30,12,18,30,12,18,,,,,,,,,,,,,,,,,
449658,3,3,2,3,1,1,3,3,3,59,59,0,35,35,,27,27,,27,27,,,,,,,,,,,,,,,,,,
449667,5,3,5,3,1,1,3,3,3,13,4,9,8,2,6,3,0,3,3,,3,,,,,,,,,,,,,,,,,
449764,1,3,1,3,1,1,1,1,3,101,39,62,76,28,48,49,19,30,49,19,30,0,0,0,0,0,23,47,,,,,15,21,21,30,18,24
449834,5,3,3,3,1,5,2,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
449861,3,3,3,3,3,3,3,3,1,175,10,165,121,6,115,81,2,79,81,2,79,,,,,,,,,,,,,,,,,
449931,1,3,1,3,5,3,3,1,3,55,21,34,13,3,10,8,2,6,3,1,2,5,1,4,,,,,,,,,,,,,,
450979,1,3,1,3,3,3,3,1,3,829,406,423,406,191,215,406,191,215,66,26,40,340,165,175,,,,,,,,,,,,,,
451370,3,3,2,1,1,3,3,3,3,20,20,0,13,13,,9,9,,9,9,,,,,,,,,,,,,,,,,,
451398,3,3,3,2,1,2,3,3,3,70,70,0,59,59,,53,53,,53,53,,,,,,,,,,,,,,,,,,
451404,3,3,2,1,1,3,3,3,3,125,125,0,105,105,,94,94,,94,94,,0,0,,,,,,,,,,,,,,,
451671,1,3,1,1,3,3,1,1,3,703,246,457,166,64,102,81,33,48,79,31,48,2,2,0,55,68,26,32,590,650,570,640,25,29,24,28,22,25
451927,1,5,1,5,5,5,1,5,3,125,63,62,107,54,53,76,28,48,65,26,39,11,2,9,63,83,22,30,645,740,540,670,26,32,31,35,22,29
453756,3,3,1,3,3,3,3,3,3,24,15,9,24,15,9,19,12,7,19,12,7,,,,,,,,,,,,,,,,,
454184,1,2,1,2,3,3,1,1,3,2798,926,1872,1166,386,780,125,34,91,123,33,90,2,1,1,62,50,52,42,580,680,520,630,23,28,23,31,19,25
454227,1,3,1,3,3,3,2,2,1,37,2,35,37,2,35,24,2,22,23,2,21,1,0,1,,,,,,,,,,,,,,
454236,1,3,1,3,3,3,2,2,1,32,1,31,28,0,28,21,,21,16,,16,5,,5,,,,,,,,,,,,,,
454245,1,3,1,3,3,3,2,2,1,11,2,9,11,2,9,5,0,5,5,,5,0,,0,,,,,,,,,,,,,,
455196,3,3,3,3,1,3,2,3,1,190,20,170,103,13,90,94,12,82,94,12,82,,,,,,,,,,,,,,,,,
455211,1,1,1,3,1,1,3,3,3,100,20,80,79,4,75,61,2,59,61,2,59,,,,,,,,,,,,,,,,,
455257,3,3,2,1,1,3,3,3,3,111,111,0,101,101,,90,90,,90,90,,,,,,,,,,,,,,,,,,
455664,1,1,1,5,5,3,5,5,3,207,172,35,27,4,23,1,0,1,0,,0,1,,1,,,,,,,,,,,,,,
455770,1,2,1,1,3,3,5,1,3,161,74,87,68,36,32,35,18,17,35,18,17,,,,34,97,6,17,,,,,19,25,,,,
456959,1,5,1,1,2,3,1,1,3,1121,350,771,674,167,507,164,38,126,163,38,125,1,0,1,6,4,160,98,563,618,473,630,22,26,20,25,22,26
457129,1,3,1,3,3,3,2,2,1,10,1,9,10,1,9,5,1,4,3,1,2,2,0,2,,,,,,,,,,,,,,
457244,2,3,2,3,1,3,3,1,1,54,40,14,37,26,11,25,16,9,16,9,7,9,7,2,,,,,,,,,,,,,,
457484,5,3,5,3,1,3,3,1,3,36,16,20,17,7,10,15,6,9,6,2,4,9,4,5,,,,,,,,,,,,,,
457925,3,3,3,3,1,1,3,3,3,9,4,5,5,2,3,3,1,2,3,1,2,,,,,,,,,,,,,,,,,
458575,5,5,1,5,1,5,2,5,5,17,8,9,12,6,6,9,6,3,9,6,3,,,,,,,,,,,,,,,,,
459417,1,2,1,3,1,1,5,1,3,39,27,12,26,18,8,11,8,3,11,8,3,,,,8,73,1,9,430,575,400,545,,,,,,
459842,5,3,1,3,3,3,2,2,1,28,3,25,16,1,15,10,0,10,9,,9,1,,1,,,,,,,,,,,,,,
459851,5,3,1,3,3,3,2,2,1,75,11,64,61,6,55,48,0,48,25,,25,23,,23,,,,,,,,,,,,,,
459949,1,1,1,1,3,3,1,1,5,8617,2982,5635,3779,1286,2493,705,267,438,664,249,415,41,18,23,528,75,177,25,470,580,460,550,18,20,17,19,16,19
460145,3,3,1,3,3,3,3,3,3,27,17,10,27,17,10,20,14,6,20,14,6,,,,,,,,,,,,,,,,,
460181,3,3,1,3,2,3,3,3,1,680,65,615,599,61,538,153,18,135,153,18,135,0,0,0,,,,,,,,,,,,,,
460190,3,3,1,3,2,3,3,3,1,125,10,115,106,8,98,57,3,54,57,3,54,,,,,,,,,,,,,,,,,
460206,3,3,1,3,2,3,3,3,1,440,41,399,413,35,378,144,13,131,144,13,131,,,,,,,,,,,,,,,,,
460349,1,2,1,2,3,3,2,1,3,85,21,64,35,8,27,19,2,17,2,0,2,17,2,15,,,,,,,,,,,,,,
460376,3,3,1,3,3,3,3,1,3,12,7,5,11,6,5,3,2,1,2,2,0,1,0,1,,,,,,,,,,,,,,
460385,1,1,1,1,1,1,2,1,3,80,8,72,41,2,39,32,2,30,32,2,30,,,,,,,,,,,,,,,,,
460871,1,3,1,3,3,3,2,2,1,1,0,1,1,,1,1,,1,1,,1,0,,0,,,,,,,,,,,,,,
461254,5,3,1,3,3,3,3,3,1,58,16,42,58,16,42,46,11,35,46,11,35,,,,,,,,,,,,,,,,,
461333,3,3,3,3,3,3,3,3,1,20,16,4,20,16,4,20,16,4,,,,20,16,4,,,,,,,,,,,,,,
461528,1,3,1,3,1,5,3,5,3,20,8,12,19,7,12,14,4,10,11,3,8,3,1,2,,,,,,,,,,,,,,
461847,3,3,2,1,1,3,3,3,3,10,10,0,9,9,,7,7,,7,7,,,,,,,,,,,,,,,,,,
461953,1,1,1,3,1,3,3,3,1,12,1,11,12,1,11,12,1,11,11,1,10,1,0,1,,,,,,,,,,,,,,
462354,1,3,1,2,3,3,1,3,3,350,147,203,255,108,147,74,32,42,74,32,42,0,0,0,48,65,23,31,515,635,510,588,21,25,21,26,17,25
463056,1,2,1,1,2,3,1,1,3,1946,945,1001,1862,904,958,631,314,317,621,310,311,10,4,6,620,98,55,9,520,620,500,610,21,25,21,25,21,26
464226,1,5,1,5,5,2,5,1,3,994,594,400,429,263,166,195,122,73,172,105,67,23,17,6,72,37,117,60,470,600,480,570,17,19,14,19,16,20
466921,1,3,1,3,3,3,2,2,1,11,0,11,10,,10,6,,6,4,,4,2,,2,,,,,,,,,,,,,,
466930,1,3,1,3,3,3,2,2,1,24,1,23,20,1,19,9,0,9,8,,8,1,,1,,,,,,,,,,,,,,
475200,5,3,5,3,1,3,3,3,3,2,0,2,2,,2,2,,2,,,,2,,2,,,,,,,,,,,,,,
